formula_key,brand,formula_name,species,format,status,source_url,source_file,pack_size,extracted_fields,missing_fields,notes
hi-cat-adult-fresh-chicken-and-rice-cat-dry-gr-gatoskilo,Hi,Cat Adult Fresh Chicken & Rice,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/28876-hi-cat-adult-fresh-chicken-rice-12kg.html,C:\Users\NIOstb\Desktop\nutrital links\Hi Cat Adult Fresh Chicken & Rice 1.2kg - Gatoskilo.html,1.2kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|magnesium_percent|omega3_percent|omega6_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.2kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Hi Cat Adult Fresh Chicken & Rice 1.2kg - Gatoskilo.html; pack_sizes_seen=1.2kg
hi-cat-adult-fresh-salmon-and-rice-cat-dry-gr-gatoskilo,Hi,Cat Adult Fresh Salmon & Rice,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/28881-hi-cat-adult-fresh-salmon-rice-300gr.html,C:\Users\NIOstb\Desktop\nutrital links\Hi Cat Adult Fresh Salmon & Rice 300gr - Gatoskilo.html,300gr,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|magnesium_percent|omega3_percent|omega6_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=300gr; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Hi Cat Adult Fresh Salmon & Rice 300gr - Gatoskilo.html; pack_sizes_seen=300gr
hi-cat-adult-sterilised-fresh-chicken-cat-dry-gr-gatoskilo,Hi,Cat Adult Sterilised Fresh Chicken,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/28873-hi-cat-adult-sterilised-fresh-chicken-12kg.html,C:\Users\NIOstb\Desktop\nutrital links\Hi Cat Adult Sterilised Fresh Chicken 1.2kg - Gatoskilo.html,1.2kg|4kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|magnesium_percent|omega3_percent|omega6_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.2kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Hi Cat Adult Sterilised Fresh Chicken 1.2kg - Gatoskilo.html; pack_sizes_seen=1.2kg|4kg; duplicate_local_or_pack_rows_skipped=1
hi-cat-adult-sterilised-fresh-fish-cat-dry-gr-gatoskilo,Hi,Cat Adult Sterilised Fresh Fish,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/28879-hi-cat-adult-sterilised-fresh-fish-12kg.html,C:\Users\NIOstb\Desktop\nutrital links\Hi Cat Adult Sterilised Fresh Fish 1.2kg - Gatoskilo.html,1.2kg|4kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|magnesium_percent|omega3_percent|omega6_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.2kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Hi Cat Adult Sterilised Fresh Fish 1.2kg - Gatoskilo.html; pack_sizes_seen=1.2kg|4kg; duplicate_local_or_pack_rows_skipped=1
hi-cat-kitten-fresh-chicken-and-rice-cat-dry-gr-gatoskilo,Hi,Cat Kitten Fresh Chicken & Rice,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/28877-hi-cat-kitten-fresh-chicken-rice-12kg.html,C:\Users\NIOstb\Desktop\nutrital links\Hi Cat Kitten Fresh Chicken & Rice 1.2kg - Gatoskilo.html,1.2kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|magnesium_percent|omega3_percent|omega6_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.2kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Hi Cat Kitten Fresh Chicken & Rice 1.2kg - Gatoskilo.html; pack_sizes_seen=1.2kg
hi-cat-kitten-fresh-salmon-and-rice-cat-dry-gr-gatoskilo,Hi,Cat Kitten Fresh Salmon & Rice,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/28870-hi-cat-kitten-fresh-salmon-rice-300gr.html,C:\Users\NIOstb\Desktop\nutrital links\Hi Cat Kitten Fresh Salmon & Rice 300gr - Gatoskilo.html,300gr,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|magnesium_percent|omega3_percent|omega6_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=300gr; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Hi Cat Kitten Fresh Salmon & Rice 300gr - Gatoskilo.html; pack_sizes_seen=300gr
cat-chow-purina-cat-chow-adult-κοτοπουλο-cat-dry-gr-gatoskilo,Cat Chow,Purina Cat Chow Adult Κοτόπουλο,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/10452-purina-cat-chow-adult-kotopoulo-15kg.html,C:\Users\NIOstb\Desktop\nutrital links\Purina Cat Chow Adult Κοτόπουλο 1.5kg - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Purina Cat Chow Adult Κοτόπουλο 1.5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=37; default_moisture_percent=10; pack_sizes_seen=1.5kg
cat-chow-purina-cat-chow-adult-παπια-cat-dry-gr-gatoskilo,Cat Chow,Purina Cat Chow Adult Πάπια,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/10453-purina-cat-chow-adult-papia-15kg.html,C:\Users\NIOstb\Desktop\nutrital links\Purina Cat Chow Adult Πάπια 1.5kg - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Purina Cat Chow Adult Πάπια 1.5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=37; default_moisture_percent=10; pack_sizes_seen=1.5kg
cat-chow-purina-cat-chow-adult-σολομοσ-and-τονοσ-cat-dry-gr-gatoskilo,Cat Chow,Purina Cat Chow Adult Σολομός & Τόνος,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/10454-purina-cat-chow-adult-solomos-tonos-15kg.html,C:\Users\NIOstb\Desktop\nutrital links\Purina Cat Chow Adult Σολομός & Τόνος 1.5kg - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Purina Cat Chow Adult Σολομός & Τόνος 1.5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=37; default_moisture_percent=10; pack_sizes_seen=1.5kg
cat-chow-purina-cat-chow-feline-3in1-cat-dry-gr-gatoskilo,Cat Chow,Purina Cat Chow Feline 3in1,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/10457-purina-cat-chow-feline-3in1-15kg.html,C:\Users\NIOstb\Desktop\nutrital links\Purina Cat Chow Feline 3in1 1.5kg - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Purina Cat Chow Feline 3in1 1.5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=34; default_moisture_percent=10; pack_sizes_seen=1.5kg
cat-chow-purina-cat-chow-hairball-control-cat-dry-gr-gatoskilo,Cat Chow,Purina Cat Chow Hairball Control,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/10463-purina-cat-chow-hairball-control-15kg.html,C:\Users\NIOstb\Desktop\nutrital links\Purina Cat Chow Hairball Control 15kg - Gatoskilo.html,15kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=15kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Purina Cat Chow Hairball Control 15kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=34; default_moisture_percent=10; pack_sizes_seen=15kg
cat-chow-purina-cat-chow-kitten-κοτοπουλο-cat-dry-gr-gatoskilo,Cat Chow,Purina Cat Chow Kitten Κοτόπουλο,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/10451-purina-cat-chow-kitten-kotopoulo-15kg.html,C:\Users\NIOstb\Desktop\nutrital links\Purina Cat Chow Kitten Κοτόπουλο 1.5kg - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|dha_percent|vitamin_a_iukg|vitamin_d3_iukg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Purina Cat Chow Kitten Κοτόπουλο 1.5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=27; default_moisture_percent=10; pack_sizes_seen=1.5kg
cat-chow-purina-cat-chow-sterilised-γαλοπουλα-cat-dry-gr-gatoskilo,Cat Chow,Purina Cat Chow Sterilised Γαλοπούλα,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/17659-purina-cat-chow-sterilised-galopoula-15kg.html,C:\Users\NIOstb\Desktop\nutrital links\Purina Cat Chow Sterilised Γαλοπούλα 15kg - Gatoskilo.html,15kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=15kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Purina Cat Chow Sterilised Γαλοπούλα 15kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=34.5; default_moisture_percent=10; pack_sizes_seen=15kg
cat-chow-purina-cat-chow-sterilised-κοτοπουλο-cat-dry-gr-gatoskilo,Cat Chow,Purina Cat Chow Sterilised Κοτόπουλο,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/10455-purina-cat-chow-sterilised-kotopoulo-15kg.html,C:\Users\NIOstb\Desktop\nutrital links\Purina Cat Chow Sterilised Κοτόπουλο 1.5kg - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Purina Cat Chow Sterilised Κοτόπουλο 1.5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=34.5; default_moisture_percent=10; pack_sizes_seen=1.5kg
cat-chow-purina-cat-chow-urinary-tract-health-cat-dry-gr-gatoskilo,Cat Chow,Purina Cat Chow Urinary Tract Health,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/10456-purina-cat-chow-urinary-tract-health-15kg.html,C:\Users\NIOstb\Desktop\nutrital links\Purina Cat Chow Urinary Tract Health 1.5kg - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Purina Cat Chow Urinary Tract Health 1.5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=36.5; default_moisture_percent=10; pack_sizes_seen=1.5kg
