canonical_identity_key,rank,score,decision,dataset_file,formula_key,brand,display_name,species,format,source_priority,title_source_priority,missing_blockers,filled_core_fields,filled_mineral_fields,has_kcal,has_source
purina|gourmet perle pouch φιλετακια θριαμβος της σαλτσας με τονο|cat|wet,1,20.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-purina-gourmet-perle-pouch-φιλετακια-θριαμβος-της-σαλτσας-με-τονο-cat-wet-gr-spreadsheet,Purina,Purina Gourmet Perle Pouch Φιλετάκια ''Θρίαμβος'' της Σάλτσας με Τόνο,cat,wet,unknown,0,protein_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,0,no,no
purina|pro plan adult cat με κοτοπουλο|cat|dry,1,8.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-purina-pro-plan-adult-cat-με-κοτοπουλο-cat-dry-gr-spreadsheet,Purina,Purina Pro Plan Adult Cat με Κοτόπουλο,cat,dry,unknown,0,protein_percent|fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,2,0,no,no
purina|pro plan adult cat με σολομο|cat|dry,1,16.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-purina-pro-plan-adult-cat-με-σολομο-cat-dry-gr-spreadsheet,Purina,Purina Pro Plan Adult Cat με Σολομό,cat,dry,unknown,0,fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,4,0,no,no
purina|pro plan adult cat delicate pouch κομματακια σε σαλτσα με γαλοπουλα|cat|wet,1,20.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-purina-pro-plan-adult-cat-delicate-pouch-κομματακια-σε-σαλτσα-με-γαλοπουλα-cat-wet-gr-spreadsheet,Purina,Purina Pro Plan Adult Cat Delicate Pouch Κομματάκια σε Σάλτσα με Γαλοπούλα,cat,wet,unknown,0,protein_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,0,no,no
purina|pro plan delicate cat με γαλοπουλα|cat|dry,1,8.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-purina-pro-plan-delicate-cat-με-γαλοπουλα-cat-dry-gr-spreadsheet,Purina,Purina Pro Plan Delicate Cat με Γαλοπούλα,cat,dry,unknown,0,protein_percent|fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,2,0,no,no
purina|pro plan junior με κοτοπουλο|cat|dry,1,16.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-purina-pro-plan-junior-με-κοτοπουλο-cat-dry-gr-spreadsheet,Purina,Purina Pro Plan Junior με Κοτόπουλο,cat,dry,unknown,0,fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,4,0,no,no
purina|pro plan kitten με κοτοπουλο|cat|dry,1,20.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-purina-pro-plan-kitten-με-κοτοπουλο-cat-dry-gr-spreadsheet,Purina,Purina Pro Plan Kitten με Κοτόπουλο,cat,dry,unknown,0,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,0,no,no
purina|pro plan sterilised cat 7 plus optisenses με γαλοπουλα|cat|dry,1,12.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-purina-pro-plan-sterilised-cat-7-optisenses-με-γαλοπουλα-cat-dry-gr-spreadsheet,Purina,Purina Pro Plan Sterilised Cat 7+ optiSenses με Γαλοπούλα,cat,dry,unknown,0,protein_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|pro plan sterilised cat με γαλοπουλα|cat|dry,1,8.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-purina-pro-plan-sterilised-cat-με-γαλοπουλα-cat-dry-gr-spreadsheet,Purina,Purina Pro Plan Sterilised Cat με Γαλοπούλα,cat,dry,unknown,0,protein_percent|fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,2,0,no,no
purina|pro plan sterilised cat με κουνελι|cat|dry,1,12.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-purina-pro-plan-sterilised-cat-με-κουνελι-cat-dry-gr-spreadsheet,Purina,Purina Pro Plan Sterilised Cat με Κουνέλι,cat,dry,unknown,0,protein_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|pro plan sterilised cat optidigest με κοτοπουλο|cat|dry,1,8.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-purina-pro-plan-sterilised-cat-optidigest-με-κοτοπουλο-cat-dry-gr-spreadsheet,Purina,Purina Pro Plan Sterilised Cat optiDigest με Κοτόπουλο,cat,dry,unknown,0,protein_percent|fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,2,0,no,no
purina|pro plan sterilised cat optirenal με γαλοπουλα|cat|dry,1,12.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-purina-pro-plan-sterilised-cat-optirenal-με-γαλοπουλα-cat-dry-gr-spreadsheet,Purina,Purina Pro Plan Sterilised Cat optiRenal με Γαλοπούλα,cat,dry,unknown,0,protein_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|pro plan sterilised cat optisenses με σολομο|cat|dry,1,20.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-purina-pro-plan-sterilised-cat-optisenses-με-σολομο-cat-dry-gr-spreadsheet,Purina,Purina Pro Plan Sterilised Cat optiSenses με Σολομό,cat,dry,unknown,0,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,0,no,no
purina|pro plan sterilised kitten με σολομο|cat|dry,1,16.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-purina-pro-plan-sterilised-kitten-με-σολομο-cat-dry-gr-spreadsheet,Purina,Purina Pro Plan Sterilised Kitten με Σολομό,cat,dry,unknown,0,fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,4,0,no,no
purina|pro plan sterilised optirenal με σολομο|cat|dry,1,12.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-purina-pro-plan-sterilised-optirenal-με-σολομο-cat-dry-gr-spreadsheet,Purina,Purina Pro Plan Sterilised optiRenal με Σολομό,cat,dry,unknown,0,protein_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|pro plan sterilised sensitive cat με σολομο|cat|dry,1,12.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-purina-pro-plan-sterilised-sensitive-cat-με-σολομο-cat-dry-gr-spreadsheet,Purina,Purina Pro Plan Sterilised Sensitive Cat με Σολομό,cat,dry,unknown,0,protein_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|tonus adult classic με κοτοπουλο|dog|dry,1,12.0,hold,data/imports/dog_dry_eshop_spreadsheet_extract_v2.csv,purina-tonus-adult-classic-chicken-dog-dry-gr-spreadsheet,Purina,Purina Tonus Adult Classic με Κοτόπουλο,dog,dry,unknown,0,protein_percent|fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|tonus adult classic με κοτοπουλο|dog|dry,2,12.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-tonus-adult-classic-με-κοτοπουλο-dog-dry-gr-spreadsheet,Purina,Purina Tonus Adult Classic με Κοτόπουλο,dog,dry,unknown,0,protein_percent|fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|tonus adult classic με σολομο|dog|dry,1,12.0,hold,data/imports/dog_dry_eshop_spreadsheet_extract_v2.csv,purina-tonus-adult-classic-salmon-dog-dry-gr-spreadsheet,Purina,Purina Tonus Adult Classic με Σολομό,dog,dry,unknown,0,protein_percent|fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|tonus adult classic με σολομο|dog|dry,2,12.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-tonus-adult-classic-με-σολομο-dog-dry-gr-spreadsheet,Purina,Purina Tonus Adult Classic με Σολομό,dog,dry,unknown,0,protein_percent|fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|tonus adult dog με αρνι|dog|dry,1,12.0,hold,data/imports/dog_dry_eshop_spreadsheet_extract_v2.csv,purina-tonus-adult-dog-lamb-dog-dry-gr-spreadsheet,Purina,Purina Tonus Adult Dog με Αρνί,dog,dry,unknown,0,protein_percent|fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|tonus adult dog με αρνι|dog|dry,2,12.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-tonus-adult-dog-με-αρνι-dog-dry-gr-spreadsheet,Purina,Purina Tonus Adult Dog με Αρνί,dog,dry,unknown,0,protein_percent|fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|tonus adult dog με κοτοπουλο|dog|dry,1,12.0,hold,data/imports/dog_dry_eshop_spreadsheet_extract_v2.csv,purina-tonus-adult-dog-chicken-dog-dry-gr-spreadsheet,Purina,Purina Tonus Adult Dog με Κοτόπουλο,dog,dry,unknown,0,protein_percent|fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|tonus adult dog με κοτοπουλο|dog|dry,2,12.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-tonus-adult-dog-με-κοτοπουλο-dog-dry-gr-spreadsheet,Purina,Purina Tonus Adult Dog με Κοτόπουλο,dog,dry,unknown,0,protein_percent|fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|tonus adult light με γαλοπουλα|dog|dry,1,12.0,hold,data/imports/dog_dry_eshop_spreadsheet_extract_v2.csv,purina-tonus-adult-light-turkey-dog-dry-gr-spreadsheet,Purina,Purina Tonus Adult Light με Γαλοπούλα,dog,dry,unknown,0,protein_percent|fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|tonus adult light με γαλοπουλα|dog|dry,2,12.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-tonus-adult-light-με-γαλοπουλα-dog-dry-gr-spreadsheet,Purina,Purina Tonus Adult Light με Γαλοπούλα,dog,dry,unknown,0,protein_percent|fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|tonus adult sensitive με σολομο|dog|dry,1,12.0,hold,data/imports/dog_dry_eshop_spreadsheet_extract_v2.csv,purina-tonus-adult-sensitive-salmon-dog-dry-gr-spreadsheet,Purina,Purina Tonus Adult Sensitive με Σολομό,dog,dry,unknown,0,protein_percent|fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|tonus adult sensitive με σολομο|dog|dry,2,12.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-tonus-adult-sensitive-με-σολομο-dog-dry-gr-spreadsheet,Purina,Purina Tonus Adult Sensitive με Σολομό,dog,dry,unknown,0,protein_percent|fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|tonus adult small breed με κοτοπουλο|dog|dry,1,12.0,hold,data/imports/dog_dry_eshop_spreadsheet_extract_v2.csv,purina-tonus-adult-small-breed-chicken-dog-dry-gr-spreadsheet,Purina,Purina Tonus Adult Small Breed με Κοτόπουλο,dog,dry,unknown,0,protein_percent|fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|tonus adult small breed με κοτοπουλο|dog|dry,2,12.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-tonus-adult-small-breed-με-κοτοπουλο-dog-dry-gr-spreadsheet,Purina,Purina Tonus Adult Small Breed με Κοτόπουλο,dog,dry,unknown,0,protein_percent|fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|tonus mature dog με κοτοπουλο|dog|dry,1,12.0,hold,data/imports/dog_dry_eshop_spreadsheet_extract_v2.csv,purina-tonus-mature-dog-chicken-dog-dry-gr-spreadsheet,Purina,Purina Tonus Mature Dog με Κοτόπουλο,dog,dry,unknown,0,protein_percent|fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|tonus mature dog με κοτοπουλο|dog|dry,2,12.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-tonus-mature-dog-με-κοτοπουλο-dog-dry-gr-spreadsheet,Purina,Purina Tonus Mature Dog με Κοτόπουλο,dog,dry,unknown,0,protein_percent|fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|tonus puppy με αρνι|dog|dry,1,12.0,hold,data/imports/dog_dry_eshop_spreadsheet_extract_v2.csv,purina-tonus-puppy-lamb-dog-dry-gr-spreadsheet,Purina,Purina Tonus Puppy με Αρνί,dog,dry,unknown,0,protein_percent|fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|tonus puppy με αρνι|dog|dry,2,12.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-tonus-puppy-με-αρνι-dog-dry-gr-spreadsheet,Purina,Purina Tonus Puppy με Αρνί,dog,dry,unknown,0,protein_percent|fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|tonus puppy με κοτοπουλο|dog|dry,1,12.0,hold,data/imports/dog_dry_eshop_spreadsheet_extract_v2.csv,purina-tonus-puppy-chicken-dog-dry-gr-spreadsheet,Purina,Purina Tonus Puppy με Κοτόπουλο,dog,dry,unknown,0,protein_percent|fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|tonus puppy με κοτοπουλο|dog|dry,2,12.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-tonus-puppy-με-κοτοπουλο-dog-dry-gr-spreadsheet,Purina,Purina Tonus Puppy με Κοτόπουλο,dog,dry,unknown,0,protein_percent|fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|tonus senior dog με αρνι|dog|dry,1,20.0,hold,data/imports/dog_dry_eshop_spreadsheet_extract_v2.csv,purina-tonus-senior-dog-lamb-dog-dry-gr-spreadsheet,Purina,Purina Tonus SENIOR Dog με Αρνί,dog,dry,unknown,0,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,0,no,no
purina|tonus senior dog με αρνι|dog|dry,2,20.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-tonus-senior-dog-με-αρνι-dog-dry-gr-spreadsheet,Purina,Purina Tonus SENIOR Dog με Αρνί,dog,dry,unknown,0,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,0,no,no
purina|tonus senior dog με κοτοπουλο|dog|dry,1,12.0,hold,data/imports/dog_dry_eshop_spreadsheet_extract_v2.csv,purina-tonus-senior-dog-chicken-dog-dry-gr-spreadsheet,Purina,Purina Tonus Senior Dog με Κοτόπουλο,dog,dry,unknown,0,protein_percent|fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
purina|tonus senior dog με κοτοπουλο|dog|dry,2,12.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,purina-tonus-senior-dog-με-κοτοπουλο-dog-dry-gr-spreadsheet,Purina,Purina Tonus Senior Dog με Κοτόπουλο,dog,dry,unknown,0,protein_percent|fat_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,3,0,no,no
reflex|plus adult cat με κοτοπουλο|cat|dry,1,20.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,reflex-reflex-plus-adult-cat-με-κοτοπουλο-cat-dry-gr-spreadsheet,Reflex,Reflex Plus Adult Cat με Κοτόπουλο,cat,dry,unknown,0,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,0,no,no
reflex|plus kitten με κοτοπουλο|cat|dry,1,33.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,reflex-reflex-plus-kitten-με-κοτοπουλο-cat-dry-gr-spreadsheet,Reflex,Reflex Plus Kitten με Κοτόπουλο,cat,dry,unknown,0,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,6,3,no,no
reflex|plus medium large adult light and sterility με αρνι|dog|dry,1,33.0,hold,data/imports/dog_dry_eshop_spreadsheet_extract_v2.csv,reflex-reflex-plus-medium-large-adult-light-sterility-lamb-dog-dry-gr-spreadsheet,Reflex,Reflex Plus Medium/Large Adult Light & STERILITY με Αρνί,dog,dry,unknown,0,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,6,3,no,no
reflex|plus medium large adult light and sterility με αρνι|dog|dry,2,33.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,reflex-reflex-plus-medium-large-adult-light-sterility-με-αρνι-dog-dry-gr-spreadsheet,Reflex,Reflex Plus Medium/Large Adult Light & STERILITY με Αρνί,dog,dry,unknown,0,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,6,3,no,no
reflex|plus pouch κομματακια σε ζελε με κουνελι and παπια|cat|wet,1,20.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,reflex-reflex-plus-pouch-κομματακια-σε-ζελε-με-κουνελι-παπια-cat-wet-gr-spreadsheet,Reflex,Reflex Plus Pouch Κομματάκια σε Ζελέ με Κουνέλι & Πάπια,cat,wet,unknown,0,protein_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,0,no,no
reflex|plus pouch κομματακια σε ζελε με τονο and σολομο|cat|wet,1,20.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,reflex-reflex-plus-pouch-κομματακια-σε-ζελε-με-τονο-σολομο-cat-wet-gr-spreadsheet,Reflex,Reflex Plus Pouch Κομματάκια σε Ζελέ με Τόνο & Σολομό,cat,wet,unknown,0,protein_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,0,no,no
reflex|plus pouch κομματακια σε σαλτσα με αρνι|cat|wet,1,20.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,reflex-reflex-plus-pouch-κομματακια-σε-σαλτσα-με-αρνι-cat-wet-gr-spreadsheet,Reflex,Reflex Plus Pouch Κομματάκια σε Σάλτσα με Αρνί,cat,wet,unknown,0,protein_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,0,no,no
reflex|plus pouch κομματακια σε σαλτσα με βοδινο|cat|wet,1,20.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,reflex-reflex-plus-pouch-κομματακια-σε-σαλτσα-με-βοδινο-cat-wet-gr-spreadsheet,Reflex,Reflex Plus Pouch Κομματάκια σε Σάλτσα με Βοδινό,cat,wet,unknown,0,protein_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,0,no,no
reflex|plus sterilised adult cat με κοτοπουλο|cat|dry,1,25.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,reflex-reflex-plus-sterilised-adult-cat-με-κοτοπουλο-cat-dry-gr-spreadsheet,Reflex,Reflex Plus Sterilised Adult Cat με Κοτόπουλο,cat,dry,unknown,0,fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,4,3,no,no
reflex|plus sterilised adult cat με σολομο|cat|dry,1,20.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,reflex-reflex-plus-sterilised-adult-cat-με-σολομο-cat-dry-gr-spreadsheet,Reflex,Reflex Plus Sterilised Adult Cat με Σολομό,cat,dry,unknown,0,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,0,no,no
