priority,gap_score,brand,display_name,species,format,life_stage,data_quality_status,source_priority,formula_key,missing_blockers,estimated_fields_to_replace,missing_helpful_fields,health_context,recommended_evidence,next_action,data_source_url
medium,36,Brit,Brit Care Cat Sterilised Urinary Chicken Grain Free 2kg,cat,dry,adult,needs_review,retailer,brit-care-cat-sterilised-urinary-chicken-grain-free-cat-dry-gr-gatoskilo,,,epa_percent|dha_percent|epa_dha_percent,urinary,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-gatas/26657-brit-care-cat-sterilised-urinary-chicken-grain-free-2kg.html
medium,36,Brit,Brit Care Cat Sterilised Weight Control Duck & Turkey Grain Free 2kg,cat,dry,adult,needs_review,retailer,brit-care-cat-sterilised-weight-control-duck-and-turkey-grain-free-cat-dry-gr-gatoskilo,,,epa_percent|dha_percent|epa_dha_percent,weight_control,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-gatas/26660-brit-care-cat-sterilised-weight-control-duck-turkey-grain-free-2kg.html
medium,36,Brit,Brit Care Mini Dog Adult Sensitive Grain Free Venison 2kg,dog,dry,adult,needs_review,retailer,brit-care-mini-dog-adult-sensitive-grain-free-venison-dog-dry-gr-gatoskilo,,,sodium_percent|magnesium_percent|epa_percent|dha_percent|epa_dha_percent,,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-skyloy/26584-brit-care-mini-dog-adult-sensitive-grain-free-venison-2kg.html
medium,36,Brit,Brit Care Mini Dog Adult Yorkshire Salmon & Tuna 2kg,dog,dry,adult,needs_review,retailer,brit-care-mini-dog-adult-yorkshire-salmon-and-tuna-dog-dry-gr-gatoskilo,,,sodium_percent|magnesium_percent|epa_percent|dha_percent|epa_dha_percent,,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-skyloy/26587-brit-care-mini-dog-adult-yorkshire-salmon-tuna-2kg.html
medium,36,Carnilove,Carnilove Adult Cats Carp & Trout 6kg - Sterilized,cat,dry,adult,needs_review,retailer,carnilove-adult-cats-carp-and-trout-sterilized-cat-dry-gr-gatoskilo,,,sodium_percent|magnesium_percent|epa_percent|dha_percent|epa_dha_percent,,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-gatas/7449-carnilove-adult-cats-carp-trout-6kg-sterilized.html
medium,36,Carnilove,Carnilove Lamb & Wild Boar Adult 1.5kg,dog,dry,adult,needs_review,retailer,carnilove-lamb-and-wild-boar-adult-dog-dry-gr-gatoskilo,,,sodium_percent|magnesium_percent|epa_percent|dha_percent|epa_dha_percent,,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-skyloy/5019-carnilove-lamb-wild-boar-adult-15kg.html
medium,36,Club 4 Paws,Club 4 Paws Selection Adult Duck & Vegetables 300gr,cat,dry,adult,needs_review,retailer,club-4-paws-selection-adult-duck-and-vegetables-cat-dry-gr-gatoskilo,,,sodium_percent|magnesium_percent|epa_percent|dha_percent|epa_dha_percent,,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-gatas/28386-club-4-paws-selection-adult-duck-vegetables-300gr.html
medium,36,Dr. Clauder,Dr Clauder's Dog Intestinal Diet 1kg,dog,dry,,needs_review,retailer,dr-clauder-dr-clauder-s-dog-intestinal-diet-dog-dry-gr-gatoskilo,,kcal_per_100g,epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/18109-dr-clauder-s-dog-intestinal-diet-1kg.html
medium,36,Hi,Hi Dog Adult Fresh Chicken 2.5kg,dog,dry,adult,needs_review,retailer,hi-dog-adult-fresh-chicken-dog-dry-gr-gatoskilo,,,moisture_percent|sodium_percent|epa_percent|dha_percent|epa_dha_percent,,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-skyloy/28860-hi-dog-adult-fresh-chicken-25kg.html
medium,36,Hi,Hi Dog Adult Fresh Chicken Low Calories 10kg,dog,dry,adult,needs_review,retailer,hi-dog-adult-fresh-chicken-low-calories-dog-dry-gr-gatoskilo,,,moisture_percent|sodium_percent|epa_percent|dha_percent|epa_dha_percent,,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-skyloy/28859-hi-dog-adult-fresh-chicken-low-calories-10kg.html
medium,36,Hi,Hi Dog Adult Fresh Salmon 10kg,dog,dry,adult,needs_review,retailer,hi-dog-adult-fresh-salmon-dog-dry-gr-gatoskilo,,,moisture_percent|sodium_percent|epa_percent|dha_percent|epa_dha_percent,,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-skyloy/28868-hi-dog-adult-fresh-salmon-10kg.html
medium,36,Hi,Hi Dog Adult Fresh Salmon Low Calories 2.5kg,dog,dry,adult,needs_review,retailer,hi-dog-adult-fresh-salmon-low-calories-dog-dry-gr-gatoskilo,,,moisture_percent|sodium_percent|epa_percent|dha_percent|epa_dha_percent,,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-skyloy/28862-hi-dog-adult-fresh-salmon-low-calories-25kg.html
medium,36,Naturea,"Naturea Cat Miacis Salmon, Chicken, Rabbit & Anchovies 1.6kg",cat,dry,,needs_review,retailer,naturea-cat-miacis-salmon-chicken-rabbit-and-anchovies-cat-dry-gr-gatoskilo,,,sodium_percent|magnesium_percent|epa_percent|dha_percent|epa_dha_percent,,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-gatas/25477-naturea-cat-miacis-salmon-chicken-rabbit-anchovies-16kg.html
medium,36,Naturea,Naturea Elements Adult Iberian Pork 12kg,dog,dry,adult,needs_review,retailer,naturea-elements-adult-iberian-pork-dog-dry-gr-gatoskilo,,,sodium_percent|magnesium_percent|epa_percent|dha_percent|epa_dha_percent,,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-skyloy/29989-naturea-elements-adult-iberian-pork-12kg.html
medium,36,Naturea,Naturea Ethos Atlantica North Atlantic Salmon 10kg,dog,dry,,needs_review,retailer,naturea-ethos-atlantica-north-atlantic-salmon-dog-dry-gr-gatoskilo,,,sodium_percent|magnesium_percent|epa_percent|dha_percent|epa_dha_percent,,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-skyloy/25527-naturea-ethos-atlantica-north-atlantic-salmon-10kg.html
medium,36,Naturea,Naturea Ethos Regional Free Range Chicken 10kg,dog,dry,,needs_review,retailer,naturea-ethos-regional-free-range-chicken-dog-dry-gr-gatoskilo,,,sodium_percent|magnesium_percent|epa_percent|dha_percent|epa_dha_percent,,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-skyloy/25526-naturea-ethos-regional-free-range-chicken-10kg.html
medium,36,Naturea,Naturea Naturals Acqua Deep Ocean Tuna 12kg,dog,dry,,needs_review,retailer,naturea-naturals-acqua-deep-ocean-tuna-dog-dry-gr-gatoskilo,,,sodium_percent|magnesium_percent|epa_percent|dha_percent|epa_dha_percent,,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-skyloy/25331-naturea-naturals-acqua-deep-ocean-tuna-12kg.html
medium,36,Naturea,Naturea Naturals Acqua Deep Ocean Tuna Small Breed 5.5kg,dog,dry,,needs_review,retailer,naturea-naturals-acqua-deep-ocean-tuna-small-breed-dog-dry-gr-gatoskilo,,,sodium_percent|magnesium_percent|epa_percent|dha_percent|epa_dha_percent,,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-skyloy/25517-naturea-naturals-acqua-deep-ocean-tuna-small-breed-55kg.html
medium,36,Ownat,Ownat Classic Dog Monoproteic Αρνί 4kg,dog,dry,,needs_review,retailer,ownat-classic-dog-monoproteic-αρνι-dog-dry-gr-gatoskilo,,,omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-skyloy/24757-ownat-classic-dog-monoproteic-arni-4kg.html
medium,36,Ownat,Ownat Classic Dog Monoproteic Σολομός 12kg,dog,dry,,needs_review,retailer,ownat-classic-dog-monoproteic-σολομοσ-dog-dry-gr-gatoskilo,,,omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-skyloy/24764-ownat-classic-dog-monoproteic-solomos-12kg.html
medium,36,Ownat,Ownat Classic Dog Monoproteic Χοιρινό 12kg,dog,dry,,needs_review,retailer,ownat-classic-dog-monoproteic-χοιρινο-dog-dry-gr-gatoskilo,,,omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-skyloy/24761-ownat-classic-dog-monoproteic-xirino-12kg.html
medium,36,Ownat,Ownat Just Cat Grain Free Sterilized 1kg,cat,dry,,needs_review,retailer,ownat-just-cat-grain-free-sterilized-cat-dry-gr-gatoskilo,,,omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-gatas/15937-ownat-just-cat-grain-free-sterilized-1kg.html
medium,34,Josera,Josera HEART DOG DRY,dog,dry,adult,needs_review,official,josera-heart-dog-dry-dog-dry-eu-official,,,moisture_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,manufacturer_pdf_support_response_or_label_photo,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://josera.com/en/product/heart-dog-dry
medium,34,Josera,Josera HIGH PROTEIN SEA FISH,dog,dry,adult,needs_review,official,josera-high-protein-sea-fish-dog-dry-eu-official,,,moisture_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,manufacturer_pdf_support_response_or_label_photo,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://josera.com/en/product/high-protein-sea-fish
medium,34,Josera,Josera LAMB & SWEET POTATO,dog,dry,adult,needs_review,official,josera-lamb-sweet-potato-dog-dry-eu-official,,,moisture_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,manufacturer_pdf_support_response_or_label_photo,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://josera.com/en/product/lamb-sweet-potato
medium,34,Josera,Josera LIVER DOG DRY,dog,dry,adult,needs_review,official,josera-liver-dog-dry-dog-dry-eu-official,,,moisture_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,manufacturer_pdf_support_response_or_label_photo,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://josera.com/en/product/liver-dog-dry
medium,34,Josera,Josera MEDI/MAXI CHICKEN & RICE,dog,dry,adult,needs_review,official,josera-medi-maxi-chicken-rice-dog-dry-eu-official,,,moisture_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,manufacturer_pdf_support_response_or_label_photo,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://josera.com/en/product/medimaxi-chicken-rice
medium,34,Josera,Josera MEDI/MAXI DUCK & SWEET POTATO,dog,dry,adult,needs_review,official,josera-medi-maxi-duck-sweet-potato-dog-dry-eu-official,,,moisture_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,manufacturer_pdf_support_response_or_label_photo,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://josera.com/en/product/medimaxi-duck-sweet-potato
medium,34,Josera,Josera MINI DUCK & POTATO,dog,dry,adult,needs_review,official,josera-mini-duck-potato-dog-dry-eu-official,,,moisture_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,manufacturer_pdf_support_response_or_label_photo,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://josera.com/en/product/mini-duck-potato
medium,34,Josera,Josera MINI LAMB,dog,dry,adult,needs_review,official,josera-mini-lamb-dog-dry-eu-official,,,moisture_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,manufacturer_pdf_support_response_or_label_photo,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://josera.com/en/product/mini-lamb
medium,34,Josera,Josera MINI LAMB & SWEET POTATO,dog,dry,adult,needs_review,official,josera-mini-lamb-sweet-potato-dog-dry-eu-official,,,moisture_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,manufacturer_pdf_support_response_or_label_photo,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://josera.com/en/product/mini-lamb-sweet-potato
medium,34,Josera,Josera MINI SALMON & CHICKEN,dog,dry,adult,needs_review,official,josera-mini-salmon-chicken-dog-dry-eu-official,,,moisture_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,manufacturer_pdf_support_response_or_label_photo,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://josera.com/en/product/mini-salmon-chicken
medium,34,Josera,Josera OPTINESS,dog,dry,adult,needs_review,official,josera-optiness-dog-dry-eu-official,,,moisture_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,manufacturer_pdf_support_response_or_label_photo,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://josera.com/en/product/optiness
medium,32,Brit,Brit Care Hypoallergenic Dog Adult Weight Loss Rabbit & Rice 12kg,dog,dry,adult,needs_review,retailer,brit-care-hypoallergenic-dog-adult-weight-loss-rabbit-and-rice-dog-dry-gr-gatoskilo,,,magnesium_percent|epa_dha_percent,weight_control,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-skyloy/26543-brit-care-hypoallergenic-dog-adult-weight-loss-rabbit-rice-12kg.html
medium,32,Brit,Brit Care Hypoallergenic Dog Weight Loss Rabbit & Rice 3kg,dog,dry,,needs_review,retailer,brit-care-hypoallergenic-dog-weight-loss-rabbit-and-rice-dog-dry-gr-gatoskilo,,,magnesium_percent|epa_dha_percent,weight_control,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-skyloy/26544-brit-care-hypoallergenic-dog-weight-loss-rabbit-rice-3kg.html
medium,32,Brit,Brit Care Mini Dog Adult Grain Free Lamb 2kg,dog,dry,adult,needs_review,retailer,brit-care-mini-dog-adult-grain-free-lamb-dog-dry-gr-gatoskilo,,,magnesium_percent|epa_percent|dha_percent|epa_dha_percent,,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-skyloy/26572-brit-care-mini-dog-adult-grain-free-lamb-2kg.html
medium,32,Brit,Brit Premium By Nature Adult Small 1kg,dog,dry,adult,needs_review,retailer,brit-premium-by-nature-adult-small-dog-dry-gr-gatoskilo,,,magnesium_percent|epa_percent|dha_percent|epa_dha_percent,,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-skyloy/26825-brit-premium-by-nature-adult-small-1kg.html
